Chrom	Start	End	Module
chr5	156599436	156599936	Module_30737
chr1	156627088	156627588	Module_2499
chr1	156629709	156630243	Module_2500
chr1	156631606	156632126	Module_2501
chr1	156634628	156635584	Module_2502
chr1	156637104	156638182	Module_2503
chr1	156638540	156639319	Module_2504
chr1	156643233	156643969	Module_2505
chr1	156651817	156652377	Module_2506
chr1	156659105	156659839	Module_2507
chr1	156661353	156661951	Module_2508
chr1	156662126	156663251	Module_2509
chr4	156663369	156663869	Module_28850
chr1	156663889	156664389	Module_2510
chr5	156672242	156672913	Module_30738
chr1	156673352	156673900	Module_2511
chr1	156676384	156676884	Module_2512
chr1	156677222	156678509	Module_2513
chr7	156679090	156679590	Module_35400
chr5	156680217	156681024	Module_30739
chr1	156680525	156681025	Module_2514
chr4	156680737	156681237	Module_28851
chr1	156695381	156696116	Module_2515
chr5	156696175	156696695	Module_30740
chr7	156701540	156702094	Module_35401
chr5	156710525	156711025	Module_30741
chr1	156716395	156717513	Module_2516
chr1	156720829	156721329	Module_2517
chr7	156724423	156724923	Module_35402
chr7	156735194	156736474	Module_35403
chr5	156736774	156737274	Module_30742
chr7	156737175	156737675	Module_35404
chr7	156737904	156738404	Module_35405
chr4	156775850	156776350	Module_28852
chr3	156781818	156782318	Module_26902
chr3	156782820	156783530	Module_26903
chr1	156783573	156784105	Module_2518
chr7	156792187	156793165	Module_35406
chr7	156796533	156797103	Module_35407
chr7	156797980	156798480	Module_35408
chr3	156806490	156807167	Module_26904
chr7	156811856	156812356	Module_35409
chr3	156822928	156823485	Module_26905
chr3	156847881	156848805	Module_26906
chr3	156855327	156855827	Module_26907
chr7	156870720	156871291	Module_35410
chr5	156874209	156874709	Module_30743
chr3	156876961	156877973	Module_26908
chr5	156883227	156883763	Module_30744
chr5	156890767	156891688	Module_30745
chr3	156892510	156893132	Module_26909
chr5	156898537	156899104	Module_30746
chr5	156903738	156904250	Module_30747
chr5	156906277	156907136	Module_30748
chr7	156915475	156916169	Module_35411
chr7	156918322	156918822	Module_35412
chr4	156920748	156921248	Module_28853
chr7	156943433	156944024	Module_35413
chr5	156981704	156982302	Module_30749
chr5	156995699	156996228	Module_30750
chr5	156998450	156999037	Module_30751
chr1	157003826	157004501	Module_2519
chr6	157007974	157008681	Module_33104
chr1	157016625	157017269	Module_2520
chr1	157039296	157039816	Module_2521
chr6	157040914	157041519	Module_33105
chr2	157062989	157063489	Module_21146
chr1	157081528	157082220	Module_2522
chr1	157083112	157083668	Module_2523
chr1	157085344	157085875	Module_2524
chr7	157085376	157086008	Module_35414
chr1	157087315	157087831	Module_2525
chr7	157091205	157091705	Module_35415
chr7	157092506	157093054	Module_35416
chr6	157095444	157096171	Module_33106
chr6	157099650	157100872	Module_33107
chr7	157100375	157100875	Module_35417
chr6	157100584	157101084	Module_33108
chr6	157101295	157101945	Module_33109
chr7	157102851	157103731	Module_35418
chr7	157108928	157109428	Module_35419
chr1	157110058	157110558	Module_2526
chr7	157110885	157111487	Module_35420
chr7	157112301	157112883	Module_35421
chr6	157112390	157112937	Module_33110
chr7	157112439	157112942	Module_35422
chr6	157112450	157112950	Module_33111
chr7	157112476	157112985	Module_35423
chr6	157112491	157112991	Module_33112
chr6	157115741	157116241	Module_33113
chr1	157124480	157125030	Module_2527
chr1	157125589	157126200	Module_2528
chr1	157131821	157132340	Module_2529
chr1	157133195	157133876	Module_2530
chr7	157139301	157139801	Module_35424
chr5	157145499	157146712	Module_30752
chr7	157147961	157149246	Module_35425
chr3	157155238	157156368	Module_26910
chr2	157176348	157176848	Module_21147
chr2	157179263	157179763	Module_21148
chr7	157179657	157180157	Module_35426
chr2	157185459	157185959	Module_21149
chr5	157188787	157189578	Module_30753
chr2	157190454	157190970	Module_21150
chr3	157197086	157197619	Module_26911
chr2	157198056	157198628	Module_21151
chr3	157198299	157198799	Module_26912
chr2	157198709	157199521	Module_21152
chr3	157211438	157211938	Module_26913
chr3	157214112	157214612	Module_26914
chr3	157219410	157219910	Module_26915
chr3	157220752	157221339	Module_26916
chr3	157249421	157249921	Module_26917
chr3	157250164	157250775	Module_26918
chr5	157255796	157256296	Module_30754
chr2	157256644	157257778	Module_21153
chr5	157277183	157277683	Module_30755
chr5	157282302	157282850	Module_30756
chr2	157282835	157283364	Module_21154
chr3	157290203	157290893	Module_26919
chr5	157291093	157291637	Module_30757
chr5	157308476	157308976	Module_30758
chr3	157324159	157324799	Module_26920
chr5	157327597	157328129	Module_30759
chr5	157340173	157340873	Module_30760
chr5	157375585	157376344	Module_30761
chr5	157392878	157393378	Module_30762
chr6	157695630	157696319	Module_33114
chr6	157723832	157724332	Module_33115
chr6	157744171	157744749	Module_33116
chr6	157759395	157759895	Module_33117
chr6	157760566	157761066	Module_33118
chr6	157796065	157796565	Module_33119
chr6	157800718	157801747	Module_33120
chr3	157812014	157813578	Module_26921
chr3	157815618	157816262	Module_26922
chr3	157820986	157821540	Module_26923
chr3	157822773	157823273	Module_26924
chr6	157824073	157824920	Module_33121
chr3	157824463	157825127	Module_26925
chr6	157824683	157825183	Module_33122
chr3	157835024	157835524	Module_26926
chr1	157935972	157936472	Module_2531
chr1	157948550	157949191	Module_2532
chr1	157961732	157962353	Module_2533
chr1	157963686	157964186	Module_2534
chr1	157972059	157972595	Module_2535
chr1	157977099	157977792	Module_2536
chr1	157980659	157981159	Module_2537
chr1	157983660	157984342	Module_2538
chr1	157986455	157986955	Module_2539
chr1	157989081	157989980	Module_2540
chr1	158013025	158013525	Module_2541
chr1	158083059	158083559	Module_2542
chr1	158087585	158088085	Module_2543
chr2	158102613	158103113	Module_21155
chr2	158103264	158103764	Module_21156
chr7	158110768	158111268	Module_35427
chr1	158119390	158119890	Module_2544
chr2	158119511	158120011	Module_21157
chr1	158147472	158147972	Module_2545
chr1	158150603	158151103	Module_2546
chr1	158155571	158156071	Module_2547
chr1	158173515	158174015	Module_2548
chr6	158184248	158184797	Module_33123
chr6	158252281	158252910	Module_33124
chr6	158254652	158255152	Module_33125
chr6	158262326	158262826	Module_33126
chr3	158273268	158274200	Module_26927
chr7	158288349	158288942	Module_35428
chr7	158318576	158319076	Module_35429
chr7	158341940	158342451	Module_35430
chr7	158342948	158343448	Module_35431
chr3	158349553	158350171	Module_26928
chr3	158352031	158352531	Module_26929
chr7	158362479	158363333	Module_35432
chr6	158375562	158376062	Module_33127
chr7	158376109	158376609	Module_35433
chr7	158378553	158379053	Module_35434
chr7	158379303	158379803	Module_35435
chr6	158387709	158388455	Module_33128
chr7	158389150	158389704	Module_35436
chr6	158390110	158390746	Module_33129
chr7	158396729	158397229	Module_35437
chr6	158406430	158407025	Module_33130
chr6	158409095	158409595	Module_33131
chr7	158410405	158411015	Module_35438
chr6	158410792	158411292	Module_33132
chr6	158418759	158419437	Module_33133
chr3	158430735	158431290	Module_26930
chr6	158447277	158447777	Module_33134
chr3	158485893	158486619	Module_26931
chr5	158489135	158489638	Module_30763
chr7	158494805	158495324	Module_35439
chr3	158508825	158509325	Module_26932
chr5	158509257	158509837	Module_30764
chr7	158516323	158516823	Module_35440
chr5	158521985	158523911	Module_30765
chr7	158525355	158525982	Module_35441
chr5	158530904	158531404	Module_30766
chr5	158532311	158532856	Module_30767
chr5	158533549	158534143	Module_30768
chr3	158565599	158566099	Module_26933
chr6	158582692	158583213	Module_33135
chr6	158604254	158605027	Module_33136
chr7	158604579	158605079	Module_35442
chr7	158607477	158608262	Module_35443
chr7	158608646	158609454	Module_35444
chr7	158611013	158611686	Module_35445
chr5	158611986	158612486	Module_30769
chr7	158613870	158614457	Module_35446
chr6	158615271	158616060	Module_33137
chr7	158621009	158621509	Module_35447
chr6	158621694	158622273	Module_33138
chr7	158630716	158631226	Module_35448
chr7	158631966	158632520	Module_35449
chr5	158635643	158636930	Module_30770
chr7	158636504	158637238	Module_35450
chr7	158642187	158642687	Module_35451
chr7	158642883	158643511	Module_35452
chr6	158652681	158653431	Module_33139
chr6	158653572	158654340	Module_33140
chr3	158654428	158654928	Module_26934
chr7	158655771	158657208	Module_35453
chr3	158679158	158679862	Module_26935
chr2	158687480	158687980	Module_21158
chr2	158695306	158696018	Module_21159
chr2	158696294	158696794	Module_21160
chr2	158701592	158702092	Module_21161
chr6	158704617	158705699	Module_33141
chr6	158706529	158707067	Module_33142
chr3	158708813	158709436	Module_26936
chr5	158737210	158737892	Module_30771
chr6	158749510	158750095	Module_33143
chr6	158759601	158760697	Module_33144
chr6	158763947	158764622	Module_33145
chr6	158764750	158765250	Module_33146
chr2	158789200	158789700	Module_21162
chr7	158823296	158823908	Module_35454
chr7	158854365	158854865	Module_35455
chr3	158867280	158867806	Module_26937
chr7	158898231	158899106	Module_35456
chr7	158899872	158900372	Module_35457
chr7	158905468	158905968	Module_35458
chr7	158934261	158934798	Module_35459
chr7	158936017	158936517	Module_35460
chr6	158939255	158939810	Module_33147
chr7	158940351	158940874	Module_35461
chr3	158946821	158947407	Module_26938
chr3	158952296	158952796	Module_26939
chr6	158958046	158958546	Module_33148
chr3	158964964	158965464	Module_26940
chr6	158965076	158965860	Module_33149
chr6	158968228	158968728	Module_33150
chr1	158968258	158968893	Module_2549
chr6	158969471	158970083	Module_33151
chr3	158970381	158970881	Module_26941
chr1	158975360	158976693	Module_2550
chr3	158977946	158978454	Module_26942
chr6	158980747	158981548	Module_33152
chr3	158984432	158984932	Module_26943
chr7	158984656	158985156	Module_35462
chr7	158989729	158990455	Module_35463
chr1	159000396	159001082	Module_2551
chr3	159022700	159023200	Module_26944
chr6	159032542	159033108	Module_33153
chr3	159040042	159040698	Module_26945
chr6	159045801	159046301	Module_33154
chr6	159053128	159053628	Module_33155
chr6	159081274	159081840	Module_33156
chr6	159084147	159084800	Module_33157
chr4	159091588	159092319	Module_28854
chr1	159111440	159112034	Module_2552
chr1	159116746	159117246	Module_2553
chr6	159125280	159125780	Module_33158
chr4	159140470	159140970	Module_28855
chr1	159142291	159142987	Module_2554
chr1	159146991	159147589	Module_2555
chr4	159150810	159151383	Module_28856
chr1	159151323	159151926	Module_2556
chr1	159157926	159158706	Module_2557
chr1	159177952	159178452	Module_2558
chr6	159240032	159240840	Module_33159
chr6	159274370	159274940	Module_33160
chr6	159275462	159276074	Module_33161
chr6	159285939	159286439	Module_33162
chr6	159300059	159300559	Module_33163
chr2	159314038	159314825	Module_21163
chr6	159314991	159315591	Module_33164
chr2	159321192	159321692	Module_21164
chr2	159327076	159327576	Module_21165
chr6	159331483	159332008	Module_33165
chr6	159343142	159343642	Module_33166
chr2	159346006	159346506	Module_21166
chr5	159392341	159392841	Module_30772
chr5	159398857	159399470	Module_30773
chr5	159414011	159414698	Module_30774
chr5	159448711	159449416	Module_30775
chr6	159463400	159463903	Module_33167
chr5	159469467	159470023	Module_30776
chr5	159471346	159471950	Module_30777
chr5	159472058	159472558	Module_30778
chr3	159480786	159482610	Module_26946
chr4	159492863	159493363	Module_28857
chr3	159493087	159493587	Module_26947
chr5	159507599	159508183	Module_30779
chr5	159509592	159510092	Module_30780
chr5	159552396	159552896	Module_30781
chr3	159557563	159558185	Module_26948
chr5	159560253	159560939	Module_30782
chr5	159561301	159561801	Module_30783
chr4	159577582	159578082	Module_28858
chr4	159580583	159581083	Module_28859
chr5	159586938	159587696	Module_30784
chr4	159591970	159592663	Module_28860
chr5	159592395	159593141	Module_30785
chr5	159593292	159594121	Module_30786
chr5	159615205	159615859	Module_30787
chr5	159624153	159625228	Module_30788
chr5	159626179	159626952	Module_30789
chr5	159636940	159637440	Module_30790
chr4	159643372	159643872	Module_28861
chr5	159658845	159659345	Module_30791
chr4	159660422	159660922	Module_28862
chr5	159664404	159665194	Module_30792
chr5	159670013	159670560	Module_30793
chr5	159671008	159671524	Module_30794
chr5	159672469	159673028	Module_30795
chr5	159687444	159687944	Module_30796
chr5	159688250	159688750	Module_30797
chr5	159689088	159689595	Module_30798
chr5	159692950	159694315	Module_30799
chr5	159699005	159699505	Module_30800
chr4	159709915	159710415	Module_28863
chr5	159714271	159714919	Module_30801
chr5	159716555	159717055	Module_30802
chr5	159720917	159721665	Module_30803
chr1	159733442	159733942	Module_2559
chr5	159737829	159738337	Module_30804
chr1	159759884	159760431	Module_2560
chr4	159766398	159766933	Module_28864
chr1	159768590	159769090	Module_2561
chr5	159772022	159772673	Module_30805
chr2	159779631	159780185	Module_21167
chr5	159790503	159791003	Module_30806
chr4	159791652	159792152	Module_28865
chr1	159793131	159793631	Module_2562
chr2	159819498	159819998	Module_21168
chr1	159823870	159824516	Module_2563
chr2	159824074	159824579	Module_21169
chr1	159824129	159824629	Module_2564
chr2	159826002	159826558	Module_21170
chr2	159841120	159841620	Module_21171
chr2	159851705	159852412	Module_21172
chr1	159859533	159860199	Module_2565
chr5	159860797	159861492	Module_30807
chr1	159861117	159861763	Module_2566
chr5	159865682	159866434	Module_30808
chr1	159880008	159880539	Module_2567
chr1	159883447	159884049	Module_2568
chr1	159885758	159886627	Module_2569
chr1	159887388	159887888	Module_2570
chr2	159887410	159887910	Module_21173
chr1	159892714	159893594	Module_2571
chr1	159894257	159894757	Module_2572
chr1	159899321	159899867	Module_2573
chr5	159904332	159905010	Module_30809
chr1	159906074	159906772	Module_2574
chr1	159910769	159911269	Module_2575
chr1	159911700	159912200	Module_2576
chr5	159912230	159912935	Module_30810
chr5	159915667	159916167	Module_30811
chr2	159920915	159921580	Module_21174
chr4	159937718	159938218	Module_28866
chr1	160016209	160016810	Module_2577
chr4	160023774	160024438	Module_28867
chr4	160024725	160025399	Module_28868
chr4	160025578	160026078	Module_28869
chr1	160031811	160032511	Module_2578
chr1	160053604	160054377	Module_2579
chr1	160055474	160055974	Module_2580
chr1	160065399	160066067	Module_2581
chr2	160067810	160068473	Module_21175
chr1	160070669	160071372	Module_2582
chr1	160073564	160074344	Module_2583
chr1	160078823	160079716	Module_2584
chr4	160079672	160080172	Module_28870
chr1	160083616	160084348	Module_2585
chr1	160086240	160086740	Module_2586
chr1	160087601	160088187	Module_2587
chr4	160096577	160097415	Module_28871
chr4	160100759	160101259	Module_28872
chr3	160102326	160102994	Module_26949
chr3	160118337	160118984	Module_26950
chr2	160121608	160122108	Module_21176
chr4	160123711	160124426	Module_28873
chr1	160139225	160139802	Module_2588
chr6	160141367	160141867	Module_33168
chr1	160147196	160147696	Module_2589
chr4	160148723	160149224	Module_28874
chr4	160150161	160150661	Module_28875
chr4	160153489	160153989	Module_28876
chr3	160154125	160154625	Module_26951
chr4	160154169	160154669	Module_28877
chr3	160154387	160154887	Module_26952
chr1	160162779	160163498	Module_2590
chr1	160176011	160176511	Module_2591
chr1	160179435	160179935	Module_2592
chr1	160180781	160181587	Module_2593
chr6	160181478	160182029	Module_33169
chr4	160187997	160188497	Module_28878
chr1	160189210	160189811	Module_2594
chr3	160203199	160204092	Module_26953
chr4	160204954	160205992	Module_28879
chr4	160209644	160210144	Module_28880
chr3	160211229	160211729	Module_26954
